url_length,num_dots,num_hyphens,num_digits,num_special_chars,num_slashes,url_depth,domain_length,subdomain_count,has_ip_address,tld_suspicious,tld_in_path,has_at_symbol,has_double_slash,https_token_in_domain,url_entropy,digit_ratio,letter_ratio,path_length,query_length,num_query_params,fragment_present,brand_in_subdomain,brand_in_path,suspicious_words_count,has_port,is_https,domain_has_hyphen,num_subdomains_gt2,url_has_encoded_chars,brand_typosquat,brand_exact_in_domain,label
42,3,1,3,2,3,2,17,0,0,0,0,0,0,0,3.492231729005903,0.0842289478595914,0.6714615033903525,20,5,2,0,0,0,1,0,1,0,0,0,0,0,0
44,1,0,1,0,1,0,11,1,0,0,0,0,0,0,3.1745121149295197,0.01163406920931649,0.7110168582922064,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18,2,0,4,1,3,0,14,1,0,0,0,0,0,0,3.030220735882395,0.03157175370051298,0.7529728978431085,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0
46,1,0,4,1,1,0,13,0,0,0,0,0,0,0,3.2138638395897754,0.017818985625144935,0.8814785786013501,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
50,1,1,2,1,3,1,9,0,0,0,0,0,0,0,2.520836193384987,0.09927903084249559,0.8331594268072231,18,2,0,0,0,0,1,0,1,0,0,0,0,0,0
24,1,0,0,0,4,0,14,0,0,0,0,0,0,0,3.6099218791468046,0.07033429780587423,0.8052401224723923,8,8,0,0,0,0,1,0,1,0,0,0,0,0,0
24,3,1,4,1,3,0,6,1,0,0,0,0,0,0,3.210924467662185,0.04583173430646359,0.780895861135096,6,6,2,0,0,0,1,0,1,0,0,0,0,0,0
10,2,1,2,2,4,0,7,0,0,0,0,0,0,0,2.5867496719262695,0.08951636886974197,0.8018179297055408,6,17,0,0,0,0,0,0,1,0,0,0,0,0,0
14,3,0,4,2,4,2,7,1,0,0,0,0,0,0,3.621698746514321,0.016140065557151816,0.6766603481167238,20,15,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,0,0,2,2,0,13,0,0,0,0,0,0,0,3.3025272860454495,0.09068601187072256,0.8010766283997903,6,17,2,0,0,0,1,0,1,0,0,0,0,0,0
53,3,0,1,0,3,1,9,1,0,0,0,0,0,0,3.906587353414732,0.006998132763102605,0.9022782773603549,20,11,1,0,0,0,0,0,1,0,0,0,0,0,0
19,2,1,0,0,1,0,12,1,0,0,0,0,0,0,2.5575246653666706,0.010699685329100329,0.7382545458955945,18,13,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,0,3,2,2,1,13,0,0,0,0,0,0,0,3.890091784332636,0.037845148354026394,0.6519688510048984,13,1,2,0,0,0,0,0,1,0,0,0,0,0,0
43,3,0,4,1,3,1,17,0,0,0,0,0,0,0,2.610284410054382,0.03414027619742677,0.730920073552075,10,4,0,0,0,0,1,0,1,0,0,0,0,0,0
20,3,1,3,2,3,0,9,1,0,0,0,0,0,0,2.859393566252975,0.024537524470499863,0.7042106728026043,0,14,2,0,0,0,1,0,1,0,0,0,0,0,0
38,1,1,0,2,1,0,7,1,0,0,0,0,0,0,2.8471736484333876,0.016880730112483523,0.7981251975456436,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0
47,3,1,2,2,4,0,10,1,0,0,0,0,0,0,3.2038736840614606,0.043524795176424214,0.6610434909625899,26,9,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2,1,1,0,2,0,7,1,0,0,0,0,0,0,3.8352280075342096,0.07674103227569022,0.7153484761647952,14,17,0,0,0,0,1,0,1,0,0,0,0,0,0
12,2,1,1,0,2,2,15,0,0,0,0,0,0,0,3.675354806949875,0.0032663099090440074,0.7584825230606338,6,16,1,0,0,0,1,0,1,0,0,0,0,0,0
30,2,1,0,2,2,1,4,1,0,0,0,0,0,0,2.783858192602492,0.05886820792124934,0.7551433603161296,19,10,0,0,0,0,0,0,1,0,0,0,0,0,0
54,1,1,4,0,4,2,16,0,0,0,0,0,0,0,3.6169807150902837,0.07851908124968993,0.7660531329608739,8,13,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,1,3,0,1,0,17,1,0,0,0,0,0,0,3.8832565843552986,0.05246138838471625,0.6669175939848463,4,17,0,0,0,0,1,0,1,0,0,0,0,0,0
34,2,1,1,1,1,1,9,1,0,0,0,0,0,0,2.957597809600587,0.040232359558498104,0.8871784662458733,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
40,2,0,4,2,1,2,16,1,0,0,0,0,0,0,3.952611690823924,0.07525464161452701,0.796386001129866,9,7,2,0,0,0,0,0,1,0,0,0,0,0,0
21,2,0,1,1,4,1,8,0,0,0,0,0,0,0,3.2504183260019364,0.08374404128573361,0.7450220603849167,8,13,0,0,0,0,1,0,1,0,0,0,0,0,0
38,2,1,2,2,1,0,6,0,0,0,0,0,0,0,3.2087815519252247,0.03667272569569065,0.8274799685436243,22,1,2,0,0,0,0,0,1,0,0,0,0,0,0
21,3,0,0,2,3,1,9,0,0,0,0,0,0,0,3.6917716799833205,0.05401909021301171,0.7985824779734823,22,5,2,0,0,0,1,0,1,0,0,0,0,0,0
49,1,0,2,1,3,2,10,1,0,0,0,0,0,0,3.2613689045721532,0.089369186040782,0.8147229810450904,8,15,2,0,0,0,1,0,1,0,0,0,0,0,0
13,2,0,4,0,3,1,6,1,0,0,0,0,0,0,3.2993700251699276,0.051458194064251596,0.6855627913975394,17,5,1,0,0,0,0,0,1,0,0,0,0,0,0
24,3,1,4,0,4,1,7,0,0,0,0,0,0,0,3.5346029433315556,0.08552289894317959,0.7426503995694003,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,1,2,0,4,1,17,1,0,0,0,0,0,0,3.0829039336324877,0.034492458762827694,0.7621494670263005,22,8,0,0,0,0,0,0,1,0,0,0,0,0,0
32,3,0,1,1,3,2,11,0,0,0,0,0,0,0,3.6229795054250062,0.0338433499013393,0.8548180357037435,6,9,0,0,0,0,1,0,1,0,0,0,0,0,0
34,1,0,2,2,2,1,16,1,0,0,0,0,0,0,3.001345301684626,0.016687038516702092,0.860320570813919,10,9,2,0,0,0,0,0,1,0,0,0,0,0,0
40,3,1,3,2,2,1,11,0,0,0,0,0,0,0,3.6191836489695515,0.044532604283674705,0.8516559438963643,24,1,1,0,0,0,1,0,1,0,0,0,0,0,0
45,2,0,1,1,3,2,12,0,0,0,0,0,0,0,2.612073337596021,0.06168339250888971,0.7876116713566336,9,12,2,0,0,0,0,0,1,0,0,0,0,0,0
24,1,1,2,0,1,0,8,1,0,0,0,0,0,0,2.9384292114836814,0.04542623447285389,0.735595982068673,0,17,2,0,0,0,0,0,1,0,0,0,0,0,0
13,3,1,3,2,3,2,12,1,0,0,0,0,0,0,2.990654308577127,0.013426783213852024,0.9116061948836107,14,5,0,0,0,0,1,0,1,0,0,0,0,0,0
30,3,0,1,0,3,0,9,1,0,0,0,0,0,0,3.026858985817414,0.01631927664080476,0.6912361319801547,20,12,1,0,0,0,1,0,1,0,0,0,0,0,0
39,2,1,3,0,4,0,12,1,0,0,0,0,0,0,3.352247999288459,0.0008444304247841594,0.8210146557444524,8,9,0,0,0,0,1,0,1,0,0,0,0,0,0
46,3,0,3,1,2,2,16,1,0,0,0,0,0,0,2.8534080248923526,0.059152749758302016,0.698295541032189,3,4,2,0,0,0,1,0,1,0,0,0,0,0,0
13,1,0,4,0,4,1,4,1,0,0,0,0,0,0,3.556830641189115,0.013918346823331651,0.8161252827729417,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0
51,3,0,0,0,3,2,6,1,0,0,0,0,0,0,3.3198156835867505,0.025477408658882997,0.6904366997354561,22,11,0,0,0,0,0,0,1,0,0,0,0,0,0
17,3,0,3,1,2,1,11,0,0,0,0,0,0,0,3.6019972143033834,0.032950293553168954,0.8878283392191731,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0
32,2,0,2,2,2,0,15,0,0,0,0,0,0,0,3.9915551443513912,0.007777299660726733,0.9004213854084449,9,11,1,0,0,0,1,0,1,0,0,0,0,0,0
23,2,1,0,2,1,1,6,1,0,0,0,0,0,0,3.8570813745866346,0.0860908491286996,0.8812944533109435,15,7,1,0,0,0,1,0,1,0,0,0,0,0,0
16,1,1,3,0,1,2,15,1,0,0,0,0,0,0,2.524278104818334,0.06761254281883203,0.6691583156325834,11,3,0,0,0,0,1,0,1,0,0,0,0,0,0
26,3,1,1,0,4,0,4,1,0,0,0,0,0,0,3.640891528453456,0.029062867773795388,0.8166149467049051,7,11,0,0,0,0,1,0,1,0,0,0,0,0,0
20,3,1,3,0,2,0,12,0,0,0,0,0,0,0,3.137836356535618,0.0983268052998614,0.690604871147665,24,9,1,0,0,0,0,0,1,0,0,0,0,0,0
41,1,0,3,0,1,0,13,1,0,0,0,0,0,0,3.0695938881866116,0.0424715982058018,0.8570238639223884,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0
19,3,0,4,2,4,0,14,0,0,0,0,0,0,0,2.8609301485959633,0.027234021379448893,0.907128080933992,9,16,1,0,0,0,0,0,1,0,0,0,0,0,0
54,2,1,1,0,4,2,15,1,0,0,0,0,0,0,3.807273589552327,0.02491810008808845,0.7205241238995961,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
52,2,0,4,2,2,2,10,1,0,0,0,0,0,0,3.1101870570815664,0.0541042796816145,0.7569462568317141,17,2,2,0,0,0,0,0,1,0,0,0,0,0,0
52,2,1,4,1,1,2,7,1,0,0,0,0,0,0,3.862076195547002,0.09962574943717503,0.7021420585356232,4,7,2,0,0,0,0,0,1,0,0,0,0,0,0
42,2,1,1,0,2,2,7,0,0,0,0,0,0,0,3.880705840744038,0.09144055087634728,0.7505931448063717,17,14,0,0,0,0,1,0,1,0,0,0,0,0,0
41,1,0,4,1,2,1,5,0,0,0,0,0,0,0,3.2774027002194615,0.010786348067883311,0.8401425620208293,7,10,2,0,0,0,1,0,1,0,0,0,0,0,0
44,2,0,4,2,3,2,15,0,0,0,0,0,0,0,2.6470909974372594,0.0023060899602804774,0.7506950816143539,26,7,0,0,0,0,1,0,1,0,0,0,0,0,0
27,2,0,0,2,2,1,5,0,0,0,0,0,0,0,3.677062592362626,0.0830310513638232,0.8061631786068615,14,3,0,0,0,0,1,0,1,0,0,0,0,0,0
52,3,0,4,2,3,2,17,1,0,0,0,0,0,0,2.5573796944445575,0.09368319248599216,0.9196001889325942,22,3,2,0,0,0,0,0,1,0,0,0,0,0,0
21,3,0,4,0,4,2,14,1,0,0,0,0,0,0,3.441475629149479,0.053920933918484765,0.8729153501021831,27,0,2,0,0,0,0,0,1,0,0,0,0,0,0
22,1,1,1,2,1,0,4,1,0,0,0,0,0,0,3.142486133982888,0.08907636662174256,0.7632318259681755,9,3,2,0,0,0,0,0,1,0,0,0,0,0,0
22,2,0,1,2,3,0,10,1,0,0,0,0,0,0,3.0880851589196703,0.04924558229595974,0.8445772685355308,5,4,0,0,0,0,1,0,1,0,0,0,0,0,0
12,2,1,0,0,2,2,6,0,0,0,0,0,0,0,3.0998844134762096,0.04110078092116731,0.6592665690304518,3,9,2,0,0,0,0,0,1,0,0,0,0,0,0
14,3,0,2,0,2,2,7,1,0,0,0,0,0,0,3.55345472467909,0.05046037842669737,0.7949565541384075,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,2,1,2,0,2,1,13,0,0,0,0,0,0,0,2.619485089265545,0.052533265778450466,0.8519283187284556,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,1,1,3,2,3,2,7,1,0,0,0,0,0,0,3.787392149597392,0.08109867936434462,0.8659109551531347,14,2,2,0,0,0,1,0,1,0,0,0,0,0,0
17,2,1,0,2,4,2,17,1,0,0,0,0,0,0,3.818679472306743,0.006810672903674476,0.7527595347868445,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
50,3,1,2,0,2,1,15,0,0,0,0,0,0,0,3.5702441445782815,0.0888083601695762,0.9186392157549184,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0
27,1,1,3,2,3,2,8,0,0,0,0,0,0,0,3.216746287647581,0.029259518250190075,0.7637913049181249,7,17,0,0,0,0,1,0,1,0,0,0,0,0,0
27,1,0,1,1,1,2,14,1,0,0,0,0,0,0,3.993326781089765,0.02890206411414208,0.8718090234811615,25,2,1,0,0,0,1,0,1,0,0,0,0,0,0
22,1,1,4,1,1,1,6,0,0,0,0,0,0,0,3.0683531437604747,0.052961566386595375,0.6831008815788795,4,12,1,0,0,0,1,0,1,0,0,0,0,0,0
42,3,1,2,0,1,1,7,0,0,0,0,0,0,0,3.540032083012147,0.08944330187279514,0.6760634137735813,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,2,0,4,0,2,0,9,0,0,0,0,0,0,0,2.6269399165186353,0.07476458805384666,0.8972023258011947,26,0,1,0,0,0,1,0,1,0,0,0,0,0,0
14,2,1,4,2,4,1,4,1,0,0,0,0,0,0,3.25880804679655,0.0034092616390330125,0.8943804173200486,14,10,0,0,0,0,1,0,1,0,0,0,0,0,0
49,2,1,1,2,2,1,4,0,0,0,0,0,0,0,3.677321107213211,0.09981112215754616,0.8319160763505831,22,2,1,0,0,0,1,0,1,0,0,0,0,0,0
15,2,0,3,2,3,0,9,0,0,0,0,0,0,0,2.7103416833334677,0.04845606429269087,0.8814485251460114,18,12,1,0,0,0,0,0,1,0,0,0,0,0,0
20,1,1,2,2,2,1,9,1,0,0,0,0,0,0,3.5131860959361108,0.08939513625535264,0.908617946812573,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0
13,2,0,2,2,3,1,17,0,0,0,0,0,0,0,3.0134459894142545,0.004471297369216665,0.7969139027434453,10,12,1,0,0,0,1,0,1,0,0,0,0,0,0
43,3,0,4,1,4,1,15,0,0,0,0,0,0,0,2.663234802284513,0.001249592735100802,0.8699879035117196,10,12,2,0,0,0,1,0,1,0,0,0,0,0,0
16,1,1,3,0,1,2,11,0,0,0,0,0,0,0,2.6988254056658243,0.006453831457969517,0.8106849506909596,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,3,0,3,0,1,2,9,1,0,0,0,0,0,0,3.390638171331769,0.045326421289544894,0.6872804050467575,13,2,1,0,0,0,0,0,1,0,0,0,0,0,0
34,3,1,4,2,2,0,8,0,0,0,0,0,0,0,3.7348948678004144,0.035362009426502826,0.8212209367729943,3,8,2,0,0,0,0,0,1,0,0,0,0,0,0
27,1,1,4,0,1,1,13,0,0,0,0,0,0,0,3.9718705765514337,0.0641574155468528,0.8888845014139374,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0
39,1,0,0,2,4,0,9,0,0,0,0,0,0,0,3.1758681665748867,0.09815320623934765,0.89409482908294,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0
28,3,0,0,0,3,2,11,1,0,0,0,0,0,0,3.5626613704564427,0.060683675697764464,0.6873863891220704,14,7,2,0,0,0,0,0,1,0,0,0,0,0,0
50,2,1,4,0,2,0,9,0,0,0,0,0,0,0,3.1792805724188415,0.07221372071199839,0.8308517065611298,4,6,2,0,0,0,0,0,1,0,0,0,0,0,0
29,3,0,2,2,3,1,10,0,0,0,0,0,0,0,2.9905127165069105,0.0929499276132473,0.7504112033720177,6,1,2,0,0,0,1,0,1,0,0,0,0,0,0
37,3,1,4,0,4,0,15,0,0,0,0,0,0,0,2.8304701428467696,0.019411092019924903,0.8507885981639968,15,14,2,0,0,0,0,0,1,0,0,0,0,0,0
43,2,1,3,2,3,2,16,0,0,0,0,0,0,0,3.792505076612998,0.09805968205242582,0.8300047900831895,21,7,0,0,0,0,1,0,1,0,0,0,0,0,0
46,2,1,4,1,1,1,9,1,0,0,0,0,0,0,3.716542763659017,0.0072851243373523115,0.6902640269549576,15,13,1,0,0,0,0,0,1,0,0,0,0,0,0
39,1,1,2,0,1,2,7,1,0,0,0,0,0,0,2.7095055022742818,0.005579360544142354,0.729077454677244,12,0,2,0,0,0,1,0,1,0,0,0,0,0,0
45,1,0,3,1,4,1,10,0,0,0,0,0,0,0,2.7980334605255774,0.004754275222368243,0.902900328970358,5,10,0,0,0,0,1,0,1,0,0,0,0,0,0
31,1,1,0,0,4,0,11,0,0,0,0,0,0,0,3.9786344838753758,0.025422792174108113,0.6848000228963549,24,15,2,0,0,0,1,0,1,0,0,0,0,0,0
46,3,1,1,0,3,0,8,0,0,0,0,0,0,0,3.3008712042793285,0.05459644610104006,0.7626673308635588,19,17,1,0,0,0,1,0,1,0,0,0,0,0,0
46,2,0,3,2,1,0,12,1,0,0,0,0,0,0,3.7131943578708753,0.061555812387536095,0.7082061317491387,25,0,2,0,0,0,0,0,1,0,0,0,0,0,0
50,3,0,3,1,1,1,16,1,0,0,0,0,0,0,2.8507296557734283,0.07652862673298205,0.6983513450324295,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49,1,0,3,2,3,1,5,0,0,0,0,0,0,0,3.7088159257280875,0.06291800837311622,0.8971169476060039,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0
41,3,1,4,1,1,0,10,0,0,0,0,0,0,0,3.5192874945357646,0.020446704653862557,0.827713845472779,17,16,0,0,0,0,1,0,1,0,0,0,0,0,0
35,1,1,2,1,2,2,10,1,0,0,0,0,0,0,3.544901643949883,0.0437067076404307,0.7861924663702088,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0
48,3,0,2,1,4,2,16,0,0,0,0,0,0,0,2.869598305816884,0.06008605605557557,0.8285792764569999,7,17,1,0,0,0,1,0,1,0,0,0,0,0,0
31,3,1,2,0,1,2,14,0,0,0,0,0,0,0,3.657151922240214,0.01989370440219368,0.8749646627780558,22,7,0,0,0,0,1,0,1,0,0,0,0,0,0
34,3,0,0,1,2,2,5,0,0,0,0,0,0,0,3.9158519969932444,0.02022322092964568,0.7763894152057309,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0
20,1,0,0,1,1,1,11,1,0,0,0,0,0,0,2.5463840933362465,0.0292159594023115,0.7340845627875626,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1,0,4,1,2,1,6,0,0,0,0,0,0,0,3.9033318623838182,0.029270024318719702,0.9148133921775354,4,9,1,0,0,0,0,0,1,0,0,0,0,0,0
33,2,0,0,0,3,2,8,0,0,0,0,0,0,0,3.2750450840860736,0.09085641950073652,0.6550847049925727,23,4,2,0,0,0,1,0,1,0,0,0,0,0,0
30,2,1,2,0,4,1,11,1,0,0,0,0,0,0,3.684674708664894,0.07013812543920632,0.7426414146913526,27,15,0,0,0,0,0,0,1,0,0,0,0,0,0
16,1,0,4,2,3,1,15,0,0,0,0,0,0,0,2.5305493383458386,0.04468787864797389,0.7369689857770755,14,17,0,0,0,0,1,0,1,0,0,0,0,0,0
44,1,0,0,1,2,0,11,1,0,0,0,0,0,0,3.4673091388502804,0.009856739355809163,0.8657057820450669,7,8,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,1,4,2,4,2,14,1,0,0,0,0,0,0,2.9270313325395145,0.09707178742886957,0.6855834674594717,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
47,3,1,4,2,2,2,6,1,0,0,0,0,0,0,2.6062100977249343,0.08203098328451582,0.8348820657743882,5,11,2,0,0,0,1,0,1,0,0,0,0,0,0
12,3,0,1,0,1,2,4,0,0,0,0,0,0,0,3.446367484121568,0.017980469234303676,0.8268323219041115,12,11,2,0,0,0,0,0,1,0,0,0,0,0,0
17,3,1,2,0,2,0,13,0,0,0,0,0,0,0,2.5261647248033126,0.075034164598528,0.776742004537611,24,15,0,0,0,0,0,0,1,0,0,0,0,0,0
18,1,1,1,2,2,2,8,1,0,0,0,0,0,0,3.8204553236835217,0.05459077204564525,0.9027090060067688,26,17,1,0,0,0,0,0,1,0,0,0,0,0,0
24,2,1,2,0,2,2,10,0,0,0,0,0,0,0,2.8129012483019387,0.09781360161018446,0.7063330840534271,21,14,0,0,0,0,0,0,1,0,0,0,0,0,0
40,3,0,3,2,1,0,12,0,0,0,0,0,0,0,3.4774366172465028,0.06154920311148265,0.76861833061771,9,7,0,0,0,0,1,0,1,0,0,0,0,0,0
11,3,1,4,0,4,2,16,0,0,0,0,0,0,0,3.1288397591754875,0.01819587503104103,0.9153714340219634,21,12,0,0,0,0,1,0,1,0,0,0,0,0,0
34,1,0,1,2,4,1,12,1,0,0,0,0,0,0,3.5560507821008693,0.03951754558476959,0.793628479750631,24,5,0,0,0,0,1,0,1,0,0,0,0,0,0
49,3,1,4,0,1,0,8,0,0,0,0,0,0,0,2.638880630672301,0.05235648464451296,0.7317034810561365,24,9,1,0,0,0,0,0,1,0,0,0,0,0,0
24,1,0,1,0,4,2,11,1,0,0,0,0,0,0,2.5473458955619077,0.0063896185977959435,0.8778160341167365,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0
44,1,1,0,1,3,1,13,0,0,0,0,0,0,0,3.0055869728921834,0.06512862656702265,0.8931039219157293,15,3,1,0,0,0,0,0,1,0,0,0,0,0,0
30,2,0,0,1,4,0,7,1,0,0,0,0,0,0,3.9843174441964053,0.01549977839433755,0.7179758536245716,25,9,0,0,0,0,1,0,1,0,0,0,0,0,0
15,3,0,1,2,2,2,11,0,0,0,0,0,0,0,2.7725061134102083,0.05567574963799668,0.7746577420416522,24,10,1,0,0,0,0,0,1,0,0,0,0,0,0
16,1,0,2,1,3,2,6,0,0,0,0,0,0,0,3.73953667867695,0.04975804622452308,0.7518445654300479,26,13,1,0,0,0,1,0,1,0,0,0,0,0,0
38,2,0,0,2,3,2,9,1,0,0,0,0,0,0,2.684797928845097,0.026634517868236153,0.6939264587626048,7,12,2,0,0,0,0,0,1,0,0,0,0,0,0
51,3,0,0,2,3,2,13,0,0,0,0,0,0,0,3.869685125543219,0.001558857202544628,0.7877212563144311,14,3,1,0,0,0,1,0,1,0,0,0,0,0,0
18,2,1,3,0,3,2,6,1,0,0,0,0,0,0,3.6103274998815134,0.05876467934834339,0.8906946328083061,6,0,2,0,0,0,1,0,1,0,0,0,0,0,0
29,3,1,2,1,1,2,8,1,0,0,0,0,0,0,3.80243580464098,0.017769572229588425,0.8905505396268507,15,8,1,0,0,0,0,0,1,0,0,0,0,0,0
19,3,1,0,2,1,0,7,1,0,0,0,0,0,0,2.5627033701411417,0.02352605184538964,0.9176115610775171,14,7,1,0,0,0,0,0,1,0,0,0,0,0,0
15,1,1,4,0,1,2,6,1,0,0,0,0,0,0,3.2674172935986885,0.017972869883185406,0.6993970473847703,8,1,2,0,0,0,0,0,1,0,0,0,0,0,0
35,3,0,3,0,3,1,11,0,0,0,0,0,0,0,2.9625293082611504,0.08288546003172881,0.8407210447296349,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0
11,3,0,4,1,1,0,9,0,0,0,0,0,0,0,3.4456765626443566,0.007482976153100451,0.8204057838491843,25,2,0,0,0,0,1,0,1,0,0,0,0,0,0
11,1,0,3,2,3,2,5,1,0,0,0,0,0,0,3.7763796471548385,0.056552349215000755,0.8637806515572046,20,5,2,0,0,0,0,0,1,0,0,0,0,0,0
45,2,0,2,0,2,1,10,0,0,0,0,0,0,0,3.524751459358842,0.04514986002855608,0.7949274352987965,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
14,3,1,1,1,2,0,8,1,0,0,0,0,0,0,3.2389506464098976,0.006552679691358043,0.9115809107879416,10,13,1,0,0,0,0,0,1,0,0,0,0,0,0
18,2,0,2,0,3,1,14,1,0,0,0,0,0,0,3.3788374565011323,0.0949794205832717,0.6675931247605268,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0
39,2,1,2,0,4,1,13,1,0,0,0,0,0,0,3.6421876811106584,0.06147314964102495,0.9094573816919183,20,17,1,0,0,0,1,0,1,0,0,0,0,0,0
13,3,1,0,0,2,0,14,1,0,0,0,0,0,0,3.675628593802834,0.08964389420556039,0.7522356051245507,26,13,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,0,1,0,3,2,17,0,0,0,0,0,0,0,2.6907056948523262,0.018241683523990204,0.8966828994253597,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0
45,2,0,0,2,3,2,15,1,0,0,0,0,0,0,2.6407427790061466,0.06885737469494994,0.6626523006274264,25,5,0,0,0,0,1,0,1,0,0,0,0,0,0
30,3,1,4,1,4,0,15,1,0,0,0,0,0,0,3.276168532471967,0.053765420732842586,0.6998288356245191,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0
32,2,1,3,1,4,0,6,1,0,0,0,0,0,0,2.793737661414254,0.07449364577426365,0.6794407190813246,27,5,2,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0,3,1,2,1,16,0,0,0,0,0,0,0,2.714920424339406,0.08053813461870503,0.7648538467075003,16,16,1,0,0,0,1,0,1,0,0,0,0,0,0
13,3,0,3,0,1,1,9,1,0,0,0,0,0,0,2.616782933472486,0.05727464085022699,0.8293346289544015,12,14,0,0,0,0,1,0,1,0,0,0,0,0,0
12,3,0,4,2,4,1,13,1,0,0,0,0,0,0,2.9756371159416597,0.01682871932781185,0.8595486442714286,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0
19,1,1,1,1,3,2,4,1,0,0,0,0,0,0,2.971432809340903,0.07477129918783763,0.8335604491430959,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0
15,1,0,3,2,4,2,5,1,0,0,0,0,0,0,3.852128522636753,0.0120489532429389,0.7568011869753962,26,16,0,0,0,0,0,0,1,0,0,0,0,0,0
23,2,0,1,1,4,0,4,1,0,0,0,0,0,0,2.89396738239029,0.07952930440342947,0.8042865613826066,26,13,1,0,0,0,1,0,1,0,0,0,0,0,0
19,3,0,3,2,1,0,10,1,0,0,0,0,0,0,3.8295785207242,0.008314701438205285,0.6812875739919246,9,7,1,0,0,0,0,0,1,0,0,0,0,0,0
29,3,0,1,2,1,0,12,0,0,0,0,0,0,0,3.406670414109922,0.03783751817338955,0.6821478483382494,14,13,1,0,0,0,0,0,1,0,0,0,0,0,0
10,3,1,0,2,1,0,7,1,0,0,0,0,0,0,3.802147037221978,0.028912025758992335,0.8534955192282603,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0
37,1,0,1,2,1,1,16,0,0,0,0,0,0,0,2.5650873593279524,0.05118012640947367,0.7293204508922301,24,14,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,1,3,1,3,1,6,0,0,0,0,0,0,0,3.908533552768703,0.0006674326813235987,0.7356578375279804,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0
42,1,1,4,2,4,2,8,1,0,0,0,0,0,0,2.8649429589933884,0.00645601151365336,0.8473185597344775,21,5,2,0,0,0,0,0,1,0,0,0,0,0,0
18,3,1,2,1,2,1,11,0,0,0,0,0,0,0,3.390027437745143,0.09279286235485079,0.788750027651466,0,15,2,0,0,0,1,0,1,0,0,0,0,0,0
45,2,1,4,2,2,2,16,0,0,0,0,0,0,0,2.5052751681203063,0.04759300612668554,0.7666372088127907,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0
49,1,1,1,0,4,2,16,0,0,0,0,0,0,0,3.778958646610833,0.09476827901395346,0.7527759144242006,7,5,2,0,0,0,1,0,1,0,0,0,0,0,0
20,1,1,3,0,4,2,4,1,0,0,0,0,0,0,2.646954973355558,0.04558759530138774,0.8334063928879889,6,8,0,0,0,0,1,0,1,0,0,0,0,0,0
51,2,0,4,1,3,2,17,1,0,0,0,0,0,0,3.9576084248967343,0.0029539799163666894,0.8192158833773123,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0
35,3,1,3,1,4,0,14,0,0,0,0,0,0,0,3.7696079664804123,0.06512454723589188,0.8116306763602544,20,12,2,0,0,0,0,0,1,0,0,0,0,0,0
28,2,0,2,1,4,0,15,0,0,0,0,0,0,0,3.935556733003992,0.023782122927711924,0.8550109446638603,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0
